Table 13												
"Hate Crime Incidents
per Bias Motivation and Quarter
by State and Agency	 2008"												
State	Agency type	Agency name	Number of incidents per bias motivation					Number of incidents per quarter1				Population2
			Race	Religion	"Sexual
orientation"	Ethnicity	Disability	"1st
quarter"	"2nd
quarter"	"3rd
quarter"	"4th
quarter"	
		Fairfield	0	0	1	0	0	0	0	0	1	"57	568"
		Glastonbury	2	0	0	0	0	0	1	0	1	"33	323"
		Granby	1	0	0	0	0	0	1	0	0	"11	323"
		Groton Town	4	0	1	1	0	0	1	3	2	"32	617"
		Hamden	2	0	0	0	0	0	0	0	2	"57	803"
		Hartford	2	1	0	0	0	1	0	1	1	"124	610"
		Manchester	16	0	1	2	0	5	3	7	4	"55	993"
		Meriden	1	0	0	0	0	1	0	0	0	"59	345"
		Middletown	2	0	1	0	0	1	0	2	0	"48	048"
		Milford	0	1	0	0	0	0	1	0	0	"55	837"
		Naugatuck	2	0	0	0	0	0	1	1	0	"32	046"
		New Britain	0	0	0	1	0	0	0	0	1	"70	553"
		New Haven	5	5	4	2	0	9	7			"123	953"
		New Milford	1	0	0	0	0	1	0	0	0	"28	601"
		Newtown	2	0	0	0	0	0	0	1	1	"27	007"
		Norwalk	1	0	1	1	0	2	0	1	0	"83	503"
		Norwich	5	0	0	0	0	4	1	0	0	"36	471"
		Plainfield	0	0	0	1	0	1	0	0	0	"15	552"
		Plymouth	1	0	0	0	0	1	0	0	0	"12	055"
		Redding	0	1	0	0	0	0	0	0	1	"8	909"
		Seymour	4	0	0	0	0	0	3	1	0	"16	338"
		Shelton	0	1	0	0	0	0	0	0	1	"40	243"
		Simsbury	1	0	0	0	0	0	0	0	1	"23	709"
		Southington	4	4	0	3	0	2	6	2	1	"42	434"
		Stamford	0	0	0	2	0	0	0	1	1	"118	597"
		Stonington	1	0	0	0	0	0	0	1	0	"18	394"
		Stratford	0	2	0	2	0	0	1	1	2	"48	891"
		Suffield	0	0	1	0	0	0	1	0	0	"15	303"
		Torrington	1	4	1	0	0	0	0	3	3	"35	478"
		Vernon	0	1	0	0	0	0	1	0	0	"29	815"
		Wallingford	0	1	0	0	0	0	0	1	0	"44	880"
		Waterford	1	0	0	0	0	0	1	0	0	"18	788"
		West Hartford	1	3	0	0	0	0	1	1	2	"60	411"
		West Haven	1	1	0	0	0	1	1	0	0	"52	714"
		Westport	2	2	0	0	0	3	0	1	0	"26	596"
		Wilton	1	0	0	0	0	0	0	0	1	"17	720"
		Winchester	0	1	0	0	0	1	0	0	0	"10	758"
		Windsor	1	0	0	0	0	0	0	0	1	"28	813"
	Universities and Colleges		2	0	1	0	0					
		Central Connecticut State University	0	0	1	0	0	0	0	1	0	"12	106"
		Southern Connecticut State University	1	0	0	0	0	0	0	0	1	"11	930"
		"University of Connecticut	 Health Center"	1	0	0	0	0	0	1	0	0	487
	State Police Agencies		6	1	3	3	0					
		Connecticut State Police	6	1	3	3	0	1	5	3	4	
DELAWARE	Total		33	13	6	6	0					
	Cities		12	2	3	5	0					
		Camden	1	0	0	0	0	0	0	0	1	"2	574"
		Dewey Beach	1	0	0	0	0	0	1	0	0	316
		Dover	1	1	0	0	0	0	0	2	0	"36	291"
		Georgetown	2	0	0	3	0	3	0	2	0	"5	196"
		Milton	3	0	0	0	0	1	1	1	0	"1	823"
		Newark	0	0	1	0	0	0	1	0	0	"30	115"
		New Castle	1	0	0	0	0	0	1	0	0	"4	972"
		Rehoboth Beach	0	0	1	0	0	0	0	1	0	"1	577"
		Smyrna	1	0	0	0	0	0	0	0	1	"8	581"
		Wilmington	2	1	1	2	0	1	4	1	0	"72	888"
	Universities and Colleges		3	8	0	0	0					
		Delaware State University	1	0	0	0	0	0	0	0	1	"3	756"
		University of Delaware	2	8	0	0	0	3	2	2	3	"20	342"
	Metropolitan Counties		3	1	0	0	0					
		New Castle County Police Department	3	1	0	0	0	0	1	1	2	
	State Police Agencies		14	2	3	1	0					
		State Police:										
		Kent County	6	0	0	0	0	1	0	2	3	
		New Castle County	6	1	0	1	0	1	1	2	4	
		Sussex County	2	1	3	0	0	0	1	2	3	
	Other Agencies		1	0	0	0	0					
		State Capitol Police	1	0	0	0	0	0	0	1	0	
DISTRICT OF COLUMBIA	Total		8	1	30	3	0					
	Cities		5	0	29	2	0					
		Washington	5	0	29	2	0	8	6	4	18	"591	833"
	Other Agencies		3	1	1	1	0					
		Metro Transit Police	3	1	1	1	0	2	2	1	1	
FLORIDA	Total		69	35	31	17	1					
	Cities		38	21	24	12	1					
		Boca Raton	1	0	0	0	0	0	0	1	0	"84	630"
		Casselberry	2	0	0	0	0	0	0	2	0	"24	527"
		Clermont	1	0	0	0	0	0	0	1	0	"13	220"
		Cocoa	1	0	0	0	0	0	1	0	0	"16	327"
		Coconut Creek	0	0	1	0	0	0	1	0	0	"50	511"
		Coral Gables	0	3	0	0	0	2	0	1	0	"41	502"
		Davie	0	1	0	0	0	0	1	0	0	"90	268"
		Daytona Beach	1	0	1	0	0	0	0	1	1	"63	642"
		Deerfield Beach	1	0	0	0	0	0	0	1	0	"73	665"
		Fort Lauderdale	0	0	3	0	0	1	1	0	1	"182	932"
		Fort Pierce	0	0	0	1	0	0	1	0	0	"39	861"
		Gainesville	3	1	3	1	0	4	3	1	0	"113	286"
		Hallandale	1	0	0	0	0	1	0	0	0	"38	722"
		Hialeah	1	1	0	0	0	0	0	2	0	"207	908"
		High Springs	0	0	0	0	1	0	0	1	0	"4	479"
		Hollywood	0	1	0	0	0	0	1	0	0	"141	048"
		Jacksonville	3	0	0	0	0	1	2	0	0	"806	080"
		Key West	0	0	1	0	0	1	0	0	0	"22	084"
		Lady Lake	1	0	0	0	0	0	0	1	0	"13	687"
		Largo	0	0	0	1	0	1	0	0	0	"72	298"
		Mascotte	1	0	0	0	0	0	0	0	1	"5	777"
		Melbourne	4	2	0	0	0	1	1	4	0	"77	286"
		Miami Beach	4	4	3	0	0	4	2	3	2	"83	609"
		Miami Gardens	0	0	1	0	0	0	0	0	1	"108	657"
		North Port	0	0	1	1	0	1	0	0	1	"59	721"
		Oviedo	1	0	1	1	0	2	0	0	1	"31	022"
		Palm Bay	1	0	0	0	0	0	0	0	1	"101	759"
		Palm Beach	1	0	0	0	0	0	0	0	1	"9	445"
		Palm Beach Gardens	2	2	0	0	0	1	1	0	2	"50	154"
		Panama City	0	0	0	1	0	0	0	0	1	"36	339"
		Parkland	0	2	0	0	0	0	1	0	1	"25	375"
		Pensacola	0	0	1	0	0	0	0	0	1	"53	385"
		Pompano Beach	1	1	0	0	0	1	1	0	0	"101	769"
		Port St. Lucie	0	1	0	3	0	2	0	1	1	"159	735"
		Punta Gorda	1	0	0	0	0	0	0	0	1	"16	699"
		Riviera Beach	0	0	2	0	0	1	0	1	0	"37	039"
		Southwest Ranches	1	0	0	0	0	1	0	0	0	"7	191"
		St. Petersburg	0	0	0	2	0	0	1	0	1	"243	111"
		Sunny Isles Beach	0	1	0	0	0	1	0	0	0	"16	185"
		Sunrise	1	0	1	0	0	1	0	0	1	"89	139"
		Tallahassee	0	0	1	0	0	0	0	1	0	"168	984"
		Tampa	1	0	1	0	0	1	0	0	1	"336	911"
		Temple Terrace	1	0	0	0	0	1	0	0	0	"22	304"
		Tequesta	0	0	0	1	0	0	1	0	0	"5	855"
		Wellington	0	1	0	0	0	1	0	0	0	"56	081"
		Wilton Manors	0	0	3	0	0	0	0	3	0	"12	567"
		Winter Haven	1	0	0	0	0	0	0	1	0	"32	886"
		Winter Park	1	0	0	0	0	1	0	0	0	"27	613"
	Universities and Colleges		0	1	0	0	0					
		University of Central Florida	0	1	0	0	0	1	0	0	0	"48	398"
	Metropolitan Counties		31	11	6	5	0					
		Alachua	1	0	0	0	0	0	1	0	0	
		Brevard	0	0	0	1	0	1	0	0	0	
		Broward	2	1	0	0	0	2	1	0	0	
		Clay	7	0	1	1	0	2	4	2	1	
		Collier	6	4	0	1	0	4	2	3	2	
		Escambia	2	0	1	0	0	0	0	1	2	
		Flagler	4	0	0	0	0	3	0	0	1	
		Hillsborough	2	0	0	0	0	1	1	0	0	
		Lee	0	0	1	1	0	0	2	0	0	
		Manatee	0	0	0	1	0	0	0	1	0	
		Martin	0	1	0	0	0	0	0	0	1	
		Orange	0	0	1	0	0	0	0	1	0	
		Osceola	1	0	0	0	0	0	1	0	0	
		Palm Beach	1	4	0	0	0	0	2	0	3	
		Pasco	1	0	0	0	0	1	0	0	0	
		Pinellas	2	0	1	0	0	0	1	1	1	
		Polk	0	0	1	0	0	0	0	0	1	
		Santa Rosa	1	0	0	0	0	0	0	0	1	
		St. Johns	0	1	0	0	0	1	0	0	0	
		St. Lucie	1	0	0	0	0	0	1	0	0	
	Nonmetropolitan Counties		0	2	0	0	0					
		Putnam	0	1	0	0	0	0	0	1	0	
		Sumter	0	1	0	0	0	0	0	0	1	
	Other Agencies		0	0	1	0	0					
		Palm Beach County School District	0	0	1	0	0	0	0	0	1	
GEORGIA	Total		4	2	2	1	0					
	Cities		4	2	2	1	0					
		Atlanta	2	0	2	0	0	1	1	1	1	"533	016"
		Norcross	2	2	0	1	0	0	0	3	2	"10	782"
IDAHO	Total		15	3	3	9	0					
	Cities		15	1	3	7	0					
		Boise	10	1	0	0	0	3	5	2	1	"203	770"
		Chubbuck	1	0	0	0	0	0	0	0	1	"11	800"
		Coeur d'Alene	0	0	1	1	0	0	0	2	0	"43	278"
		Hailey	0	0	0	2	0	1	0	1	0	"8	058"
		Idaho Falls	0	0	0	1	0	0	0	0	1	"53	566"
		Lewiston	0	0	1	0	0	0	0	0	1	"31	911"
		Nampa	3	0	1	3	0	3	1	3	0	"83	007"
		Twin Falls	1	0	0	0	0	0	0	1	0	"42	417"
	Metropolitan Counties		0	1	0	1	0					
		Ada	0	0	0	1	0	0	1	0	0	
		Kootenai	0	1	0	0	0	0	0	0	1	
	Nonmetropolitan Counties		0	1	0	1	0					
		Elmore	0	0	0	1	0	0	1	0	0	
		Twin Falls	0	1	0	0	0	0	1	0	0	
ILLINOIS	Total		66	18	23	12	1					
	Cities		55	16	15	11	1					
		Arlington Heights	1	0	0	0	0	0	1		0	"73	346"
		Aurora	7	1	0	1	0	3	2	4	0	"174	488"
		Bartlett	0	1	0	0	0	1	0	0	0	"41	925"
		Beardstown	1	0	0	0	0			1	0	"5	932"
		Bloomington	3	0	0	0	0		2	1	0	"73	309"
		Canton	1	0	0	0	0	0	0	1	0	"14	495"
		Carmi	0	0	1	0	0	1				"5	170"
		Champaign	0	1	0	1	0	2	0	0	0	"76	187"
		Chicago	13	7	7	4	0	7	14	5	5	"2	829	304"
		Coal City	1	0	0	0	0			1		"5	685"
		Decatur	2	0	1	0	0	0	2	1	0	"76	044"
		Dixon	1	0	0	0	0	0	0	1	0	"15	183"
		East Peoria	0	0	1	0	0	0	0	0	1	"22	703"
		Elgin	0	0	1	0	0	0	0	0	1	"105	535"
		Elmhurst	0	1	0	0	0				1	"45	664"
		Evanston	1	2	0	0	0	2	1			"76	129"
		Freeport	0	0	1	0	0	1				"24	572"
		Galesburg	4	0	0	1	0	2	3	0	0	"30	783"
		Glenview	0	1	0	0	0				1	"46	740"
		Greenville	1	0	0	0	0	0	0	0	1	"7	174"
		Joliet	1	0	0	0	0	0	0	1	0	"149	617"
		Le Roy	0	0	0	1	0	1	0	0	0	"3	520"
		Lincoln	1	0	0	0	0			1	0	"14	549"
		Lisle	1	0	1	0	0	1	1	0		"23	210"
		Marengo	0	0	1	0	0	0	0	0	1	"7	693"
		Orland Park	1	0	0	0	0			1		"56	224"
		Pekin	1	0	0	0	0			1		"33	346"
		Peoria	2	0	0	0	0	1	1	0	0	"113	616"
		Pontiac	0	0	0	1	0	1				"11	250"
		Rockford	3	0	1	0	1	3	1	1	0	"157	262"
		Rushville	1	0	0	0	0	0	0	0	1	"3	117"
		Skokie	2	1	0	2	0		2	3		"67	087"
		South Beloit	1	0	0	0	0	0	0	1		"5	542"
		Springfield	3	0	0	0	0	0	0	1	2	"117	762"
		St. Charles	1	0	0	0	0	1	0	0	0	"33	379"
		Vandalia	1	0	0	0	0			1		"6	730"
		Wheaton	0	1	0	0	0	1				"54	428"
	Universities and Colleges		8	1	6	0	0					
		Parkland College	0	0	1	0	0			1	0	"9	407"
		Triton College	0	0	1	0	0	1				"15	658"
		"University of Illinois	 Urbana"	1	0	0	0	0	1	0	0	0	"42	326"
		Western Illinois University	7	1	4	0	0	9	2	1		"13	331"
	Metropolitan Counties		3	1	2	1	0					
		Cook	0	1	1	0	0	1	1			
		Du Page	1	0	0	0	0	1	0	0	0	
		Will	2	0	1	1	0		2	2	0	
INDIANA	Total		39	3	12	4	3					
	Cities		35	3	10	3	3					
		Bloomington	20	1	6	1	1	5	9	10	5	"72	337"
		Clarksville	1	0	0	0	0		0	1	0	"21	747"
		Fishers	1	0	1	0	0	0	1	0	1	"70	594"
		Fort Wayne	4	1	2	1	0	3	2	2	1	"251	194"
		Goshen	2	0	0	0	0	0	0	2	0	"32	152"
		Hammond	0	0	1	0	0		0	1	0	"76	498"
		Mishawaka	5	0	0	0	2	3	2	1	1	"49	756"
		Richmond	1	1	0	0	0	0		2	0	"36	738"
		Seymour	0	0	0	1	0	1			0	"19	269"
		South Bend	1	0	0	0	0				1	"103	561"
	Universities and Colleges		1	0	1	0	0					
		Ball State University	1	0	0	0	0	1	0	0	0	"19	849"
		Purdue University	0	0	1	0	0	1	0	0	0	"40	534"
	Metropolitan Counties		2	0	0	0	0					
		Porter	1	0	0	0	0	0			1	
		St. Joseph	1	0	0	0	0	0	0	0	1	
	Nonmetropolitan Counties		1	0	1	1	0					
		Fulton	0	0	1	0	0	0	0	1	0	
		Noble	0	0	0	1	0	0	0		1	
		Starke	1	0	0	0	0	0	1	0	0	
IOWA	Total		20	4	5	3	1					
	Cities		19	4	5	3	0					
		Bettendorf	2	0	0	0	0	0	1	1	0	"32	592"
		Cedar Rapids	1	2	0	0	0	0	2	0	1	"126	984"
		Clarion	0	0	0	1	0	0	0	1	0	"2	723"
		Council Bluffs	3	0	0	0	0	2	0	1	0	"60	108"
		Davenport	3	2	1	1	0	0	3	3	1	"99	070"
		Des Moines	3	0	3	1	0	1	0	5	1	"196	680"
		De Witt	1	0	0	0	0	0	1	0	0	"5	276"
		Dubuque	2	0	0	0	0	0	1	1	0	"57	262"
		Grinnell	0	0	1	0	0	1	0	0	0	"9	216"
		Iowa City	1	0	0	0	0	1	0	0	0	"67	600"
		Sergeant Bluff	1	0	0	0	0	0	0	0	1	"4	017"
		Waterloo	1	0	0	0	0	0	0	1	0	"66	098"
		West Des Moines	1	0	0	0	0	1	0	0	0	"55	765"
	Universities and Colleges		1	0	0	0	0					
		University of Iowa	1	0	0	0	0	0	0	0	1	"29	117"
	Nonmetropolitan Counties		0	0	0	0	1					
		Clinton	0	0	0	0	1	0	0	1	0	
KANSAS	Total		69	11	22	11	0					
	Cities		57	8	15	10	0					
		Arkansas City	1	1	0	0	0	0	0	0	2	"11	073"
		Baldwin City	1	0	0	0	0	0	1	0	0	"4	307"
		Cherryvale	0	0	1	0	0	0	1	0	0	"2	248"
		Chetopa	1	0	0	0	0	0	1	0	0	"1	218"
		Clay Center	1	0	0	0	0	0	0	0	1	"4	342"
		Coffeyville	1	0	0	0	0	1	0	0	0	"10	266"
		Ellsworth	0	0	1	0	0	0	0	1	0	"2	871"
		Emporia	2	0	0	0	0	0	2	0	0	"26	641"
		Fort Scott	1	0	0	0	0	0	0	0	1	"7	869"
		Frontenac	0	0	1	0	0	0	0	1	0	"3	219"
		Garden City	1	0	0	0	0	0	0	0	1	"28	636"
		Garnett	0	0	1	0	0	0	0	0	1	"3	188"
		Grandview Plaza	1	1	0	0	0	0	0	1	1	973
		Great Bend	1	0	0	0	0	0	0	1	0	"15	583"
		Hays	1	0	0	0	0	0	0	0	1	"20	115"
		Haysville	2	0	0	0	0	1	1	0	0	"10	390"
		Hutchinson	2	0	0	0	0	1	0	0	1	"40	526"
		Independence	1	0	1	0	0	0	1	1	0	"9	210"
		Iola	1	0	0	0	0	0	1	0	0	"5	788"
		Lansing	0	0	1	0	0	0	1	0	0	"10	815"
		Lawrence	2	0	0	0	0	0	1	0	1	"91	089"
		Leavenworth	6	0	2	0	0	1	1	4	2	"34	702"
		Lenexa	0	2	0	0	0	2	0	0	0	"46	392"
		Marysville	1	0	0	0	0	1	0	0	0	"3	073"
		Newton	5	0	0	0	0	0	1	1	3	"18	052"
		Parsons	0	0	0	2	0	1	0	1	0	"11	078"
		Pittsburg	1	0	1	1	0	0	1	0	2	"19	571"
		Prairie Village	0	0	1	0	0	0	1	0	0	"21	344"
		Pratt	0	0	0	1	0	0	0	1	0	"6	387"
		Rose Hill	1	0	0	0	0	0	0	1	0	"4	026"
		Russell	1	0	0	0	0	1	0	0	0	"4	233"
		Salina	3	1	1	0	0	2	1	1	1	"46	542"
		Shawnee	0	1	0	0	0	0	0	1	0	"61	553"
		Spring Hill	1	0	0	1	0	0	1	1	0	"5	427"
		St. Marys	1	0	0	0	0	0	1	0	0	"2	254"
		Topeka	2	1	0	0	0		3			"122	554"
		Westwood	0	1	0	0	0	0	0	0	1	"1	832"
		Wichita	15	0	4	5	0	3	7	12	2	"362	602"
	Universities and Colleges		1	1	1	0	0					
		Kansas State University	0	0	1	0	0	0	0	0	1	"23	332"
		Pittsburg State University	1	1	0	0	0	0	0	0	2	"7	087"
	Metropolitan Counties		8	2	5	1	0					
		Butler	1	0	0	0	0	0	0	0	1	
		Franklin	1	0	0	0	0	0	1	0	0	
		Pottawatomie	1	0	0	1	0	1	0	1	0	
		Riley County Police Department	3	2	2	0	0	3	2	1	1	
		Shawnee	2	0	3	0	0	0	1	3	1	
	Nonmetropolitan Counties		3	0	1	0	0					
		Allen	2	0	0	0	0	0	0	2	0	
		Greeley	0	0	1	0	0	0	0	1	0	
		Greenwood	1	0	0	0	0	0	0	0	1	
KENTUCKY	Total		43	4	13	4	0					
	Cities		34	4	9	4	0					
		Bowling Green	3	0	0	0	0	1	0	2	0	"54	865"
		Covington	1	0	0	0	0	0	1	0	0	"43	018"
		Crofton	1	0	0	0	0				1	"1	015"
		Dayton	0	0	1	0	0	0		1	0	"5	420"
		Elsmere	2	0	0	0	0	0	0	1	1	"7	860"
		Flemingsburg	0	0	0	1	0	0	0	0	1	"2	683"
		Florence	0	1	0	0	0	0	1	0		"27	761"
		Hazard	0	1	0	0	0	0	1	0	0	"4	781"
		Independence	0	0	0	1	0			1	0	"22	106"
		Lexington	14	0	5	1	0	3		9	8	"281	473"
		Louisville Metro	3	0	2	0	0	1	0	0	4	"629	679"
		Murray	2	0	0	0	0	0	0	1	1	"16	482"
		Richmond	4	0	1	0	0	1	0	2	2	"32	982"
		St. Matthews	0	0	0	1	0	0	1	0	0	"18	279"
		Taylor Mill	1	0	0	0	0	0	0	1	0	"6	723"
		Versailles	3	1	0	0	0	1	2	0	1	"7	804"
		Wilmore	0	1	0	0	0	0	1			"5	917"
	Universities and Colleges		4	0	4	0	0					
		Kentucky State University	0	0	2	0	0	2	0	0		"2	696"
		Northern Kentucky University	1	0	0	0	0	0	0	1		"14	785"
		University of Kentucky	3	0	2	0	0	1	1	1	2	"25	856"
	Nonmetropolitan Counties		3	0	0	0	0					
		Laurel	1	0	0	0	0	0	1		0	
		McCracken	2	0	0	0	0		0	2	0	
	State Police Agencies		2	0	0	0	0					
		State Police	2	0	0	0	0	1	0		1	
LOUISIANA	Total		60	1	3	3	0					
	Cities		56	0	2	1	0					
		Amite	0	0	0	1	0	0	0	0	1	"4	322"
		Bossier City	2	0	1	0	0	0	1	2	0	"62	500"
		Kenner	1	0	0	0	0	1	0	0	0	"64	597"
		Mamou	49	0	0	0	0	11	11	16	11	"3	438"
		Port Allen	4	0	1	0	0	0	1	3	1	"5	034"
	Metropolitan Counties		4	1	1	2	0					
		Bossier	0	1	0	0	0	1	0	0	0	
		Caddo	0	0	1	0	0	0	0	1	0	
		Jefferson	3	0	0	1	0	1	1	1	1	
		Rapides	0	0	0	1	0	0	0	1	0	
		St. Tammany	1	0	0	0	0	0	1	0	0	
MAINE	Total		32	8	20	3	0					
	Cities		25	7	16	3	0					
		Augusta	5	1	0	0	0	1	0	1	4	"18	344"
		Bangor	3	0	1	1	0	0	1	2	2	"31	902"
		Biddeford	1	0	0	0	0	0	0	0	1	"21	663"
		Damariscotta	0	0	1	0	0	1	0	0	0	"1	923"
		Ellsworth	1	0	0	0	0	1	0	0	0	"7	149"
		Fryeburg	1	0	0	0	0	0	0	0	1	"3	358"
		Hallowell	1	0	0	0	0	0	0	0	1	"2	451"
		Hampden	0	0	1	0	0	1	0	0	0	"6	919"
		Kennebunk	1	0	0	0	0	0	1	0	0	"11	489"
		Lewiston	1	0	0	0	0	1	0	0	0	"35	183"
		Livermore Falls	0	0	0	1	0	0	0	1	0	"3	140"
		Ogunquit	1	0	0	0	0	0	0	1	0	"1	273"
		Old Orchard Beach	0	2	0	0	0	0	1	1	0	"9	400"
		Portland	1	1	2	1	0	1	0	3	1	"62	656"
		Saco	3	0	0	0	0	0	2	0	1	"18	323"
		Sanford	3	2	1	0	0	0	2	3	1	"21	294"
		South Portland	2	0	8	0	0	1	4	4	1	"23	796"
		Waldoboro	0	0	1	0	0	0	0	1	0	"5	049"
		Waterville	0	0	1	0	0	0	0	1	0	"15	964"
		Wilton	0	1	0	0	0	0	0	1	0	"4	188"
		York	1	0	0	0	0	0	0	1	0	"13	840"
	Universities and Colleges		1	0	1	0	0					
		University of Southern Maine	1	0	1	0	0	1	0	0	1	"10	453"
	Metropolitan Counties		3	1	2	0	0					
		Androscoggin	0	0	2	0	0	0	2	0	0	
		Cumberland	2	1	0	0	0	0	1	0	2	
		York	1	0	0	0	0	1	0	0	0	
	Nonmetropolitan Counties		2	0	1	0	0					
		Kennebec	1	0	1	0	0	0	0	1	1	
		Oxford	1	0	0	0	0	1	0	0	0	
	State Police Agencies		1	0	0	0	0					
		"State Police	 York County"	1	0	0	0	0				1	
MARYLAND	Total		55	27	11	7	0					
	Cities		3	1	2	0	0					
		Baltimore	1	0	2	0	0	1	0	1	1	"634	549"
		Boonsboro	0	1	0	0	0	0	0	0	1	"3	448"
		Elkton	1	0	0	0	0	0	0	1	0	"15	228"
		Salisbury	1	0	0	0	0	1	0	0	0	"28	455"
	Universities and Colleges		6	5	4	1	0					
		St. Mary's College	1	0	0	0	0	1	0	0	0	"2	002"
		Towson University	5	4	3	0	0	1	0	2	9	"19	758"
		University of Maryland:										
		Baltimore County	0	1	1	0	0	1	0	0	1	"12	041"
		College Park	0	0	0	1	0	0	0	1	0	"36	014"
	Metropolitan Counties		40	19	5	5	0					
		Anne Arundel County Police Department	2	0	1	0	0	2	0	0	1	
		Baltimore County Police Department	3	3	2	1	0	2	1	1	5	
		Charles	1	0	0	0	0	0	0	1	0	
		Frederick	3	0	0	0	0	1	0	0	2	
		Harford	5	0	0	0	0	0	0	1	4	
		Howard County Police Department	16	3	1	2	0	10	5	7	0	
		Montgomery County Police Department	4	12	1	2	0	5	5	5	4	
		Prince George's County Police Department	6	1	0	0	0	1	5	0	1	
	Nonmetropolitan Counties		1	0	0	0	0					
		St. Mary's	1	0	0	0	0	0	0	0	1	
	State Police Agencies		5	2	0	1	0					
		State Police:										
		Calvert County	1	0	0	0	0	0	0	1	0	
		Caroline County	1	0	0	0	0	0	0	0	1	
		Carroll County	1	1	0	1	0	0	1	2	0	
		Queen Anne's County	1	0	0	0	0	1	0	0	0	
		Washington County	1	0	0	0	0	0	0	1	0	
		Worcester County	0	1	0	0	0	0	1	0	0	
MASSACHUSETTS	Total		168	60	66	34	5					
	Cities		159	56	58	33	5					
		Acton	2	2	0	0	0	0	1	3	0	"20	795"
		Andover	1	0	0	1	0	2	0	0	0	"33	442"
		Arlington	2	0	0	0	0	0	1	1	0	"40	989"
		Attleboro	1	0	0	0	0	0	1	0	0	"43	228"
		Ayer	0	1	0	0	0	0	1	0	0	"7	378"
		Barnstable	0	1	1	0	0	2	0	0	0	"47	828"
		Belmont	1	0	0	1	0	0	1	1	0	"23	252"
		Beverly	1	0	1	1	0	0	1	1	1	"39	435"
		Boston	97	13	38	13	0	27	51	55	28	"604	465"
		Boxborough	0	1	0	0	0	0	0	1	0	"5	124"
		Braintree	1	0	0	0	0	0	0	1	0	"34	495"
		Brockton	2	0	2	0	0	1	2	1		"95	650"
		Brookline	1	3	0	0	0	2	0	0	2	"54	527"
		Cambridge	3	0	0	1	0	0	2	2	0	"101	362"
		Chatham	0	1	0	0	0	0	0	0	1	"6	735"
		Chelmsford	2	0	0	0	0	0	2	0	0	"34	187"
		Chicopee	1	0	0	1	0	0	2	0	0	"53	777"
		Concord	0	1	0	0	0	0	0	1	0	"17	543"
		Danvers	0	1	0	0	0	0	1	0	0	"26	958"
		Douglas	1	0	0	0	0	0	0	0	1	"8	033"
		East Longmeadow	0	1	0	0	0	0	0	1	0	"15	363"
		Everett	2	0	0	2	0	2	0	1	1	"37	172"
		Fall River	1	0	0	0	0	0	0	1	0	"90	760"
		Falmouth	0	1	0	0	0	0	1	0	0	"33	302"
		Fitchburg	0	1	0	1	0	0	0	0	2	"40	377"
		Framingham	1	1	0	0	0		1		1	"64	519"
		Grafton	0	0	1	0	0	0	0	1	0	"17	872"
		Greenfield	0	0	1	0	0	0	0	1	0	"17	651"
		Halifax	1	0	0	0	0	0	0	1	0	"7	722"
		Hanson	0	0	1	0	0	0	0	1	0	"10	010"
		Haverhill	2	0	2	1	1	3	2	1	0	"60	001"
		Hull	0	1	0	0	0	0	0	1	0	"11	064"
		Ludlow	1	0	0	0	0	0	0	1	0	"22	530"
		Malden	3	0	0	1	0	1	3	0	0	"55	629"
		Mansfield	1	1	0	0	0	1	0	1		"23	057"
		Marshfield	2	0	0	0	0	0	1	1	0	"24	600"
		Mashpee	1	0	0	0	0	0	1	0	0	"14	417"
		Medford	1	0	0	0	0				1	"55	555"
		Melrose	0	0	1	0	0	0	1	0	0	"26	737"
		Middleboro	0	1	0	0	0	0	0	1	0	"21	402"
		Milford	1	0	0	0	0	1	0	0		"27	322"
		Monson	0	0	1	0	0	0	0	0	1	"8	841"
		Montague	1	0	0	0	0	0	0	1	0	"8	318"
		Natick	1	0	0	0	0	0	1	0	0	"31	943"
		New Bedford	2	0	0	0	0	1	0	0	1	"91	473"
		Newton	2	0	1	0	0	0	2	1	0	"83	191"
		North Adams	1	0	0	1	0	0	1	1	0	"13	781"
		Northampton	2	1	2	0	0	1	1	1	2	"28	341"
		North Andover	1	0	0	0	0	0	0	0	1	"27	775"
		North Attleboro	1	1	0	0	0	2	0	0	0	"27	994"
		North Reading	0	0	1	0	0	0	1	0	0	"14	040"
		Pepperell	0	1	0	0	0	0	1	0	0	"11	438"
		Plainville	2	0	0	0	0	0	0	1	1	"8	388"
		Plymouth	1	0	0	1	0	1	0	0	1	"55	608"
		Quincy	2	1	0	1	0	1	1	1	1	"95	061"
		Randolph	1	0	0	0	0	1	0	0	0	"30	068"
		Raynham	0	1	0	0	0	0	0	1	0	"13	893"
		Reading	0	2	0	0	0	0	0	2	0	"23	055"
		Revere	2	5	1	4	2	1	2	4	7	"56	445"
		Savoy	1	0	0	0	0		1			722
		Sharon	0	1	0	0	0	1	0	0	0	"16	984"
		Shelburne	1	0	0	0	0	0	1	0	0	"2	034"
		Somerville	1	0	0	1	0	1	1	0	0	"74	012"
		Southborough	0	3	0	0	0	3	0	0	0	"9	569"
		Southbridge	0	1	0	0	0	0	1	0	0	"16	886"
		Spencer	0	0	1	0	0	0	0	0	1	"12	041"
		Springfield	1	0	1	0	0	1	1	0	0	"151	249"
		Stoughton	0	1	0	0	0	0	1	0	0	"26	924"
		Sunderland	0	1	0	0	0	0	1	0	0	"3	714"
		Sutton	0	0	0	0	1	1	0	0	0	"9	107"
